TRANSACTION_ID,TX_DATETIME,CUSTOMER_ID,TERMINAL_ID,TX_AMOUNT,TX_TIME_SECONDS,TX_TIME_DAYS,TX_FRAUD,TX_FRAUD_SCENARIO
1384,2018-04-01 06:29:53,4124,3956,56.81,23393,0,0,0
1385,2018-04-01 06:29:54,1187,3579,54.38,23394,0,0,0
1386,2018-04-01 06:30:07,1099,3474,8.21,23407,0,0,0
1387,2018-04-01 06:30:11,3537,8328,42.4,23411,0,0,0
1388,2018-04-01 06:30:18,4933,4119,151.34,23418,0,0,0
1389,2018-04-01 06:30:27,3681,6909,99.68,23427,0,0,0
1390,2018-04-01 06:30:33,2267,22,95.81,23433,0,0,0
1391,2018-04-01 06:30:33,149,610,63.51,23433,0,0,0
1392,2018-04-01 06:30:42,3053,65,19.58,23442,0,0,0
1393,2018-04-01 06:30:44,3963,5357,25.17,23444,0,0,0
1394,2018-04-01 06:30:45,4079,3838,29.96,23445,0,0,0
1395,2018-04-01 06:30:52,226,8805,25.85,23452,0,0,0
1396,2018-04-01 06:30:59,4731,1312,20.33,23459,0,0,0
1398,2018-04-01 06:31:00,1100,9883,84.59,23460,0,0,0
1397,2018-04-01 06:31:00,2610,7340,50.69,23460,0,0,0
1399,2018-04-01 06:31:06,4758,3363,13.38,23466,0,0,0
1400,2018-04-01 06:31:06,1898,5178,24.83,23466,0,0,0
1401,2018-04-01 06:31:20,472,2856,48.56,23480,0,0,0
1402,2018-04-01 06:31:24,4820,8128,47.65,23484,0,0,0
1403,2018-04-01 06:31:25,4328,6798,35.33,23485,0,0,0
1404,2018-04-01 06:31:47,4604,9407,146.36,23507,0,0,0
1405,2018-04-01 06:31:49,83,8719,37.92,23509,0,0,0
1406,2018-04-01 06:31:54,695,6348,83.55,23514,0,0,0
1407,2018-04-01 06:31:55,3517,6480,108.75,23515,0,0,0
1408,2018-04-01 06:32:01,1699,4818,23.46,23521,0,0,0
1409,2018-04-01 06:32:47,3648,5390,37.63,23567,0,0,0
1410,2018-04-01 06:33:01,3117,1027,24.88,23581,0,0,0
1411,2018-04-01 06:33:18,1354,3577,31.73,23598,0,0,0
1412,2018-04-01 06:33:41,169,8054,5.37,23621,0,0,0
1413,2018-04-01 06:33:43,3584,8920,103.21,23623,0,0,0
1414,2018-04-01 06:33:58,1558,2298,49.65,23638,0,0,0
1415,2018-04-01 06:33:58,1836,2989,15.79,23638,0,0,0
1416,2018-04-01 06:34:06,960,7683,108.53,23646,0,0,0
1417,2018-04-01 06:34:39,3257,3533,53.95,23679,0,0,0
1418,2018-04-01 06:34:48,4389,6966,80.84,23688,0,0,0
1419,2018-04-01 06:34:53,3894,7613,21.09,23693,0,0,0
1420,2018-04-01 06:35:11,67,7848,69.62,23711,0,0,0
1421,2018-04-01 06:35:33,2504,2364,77.31,23733,0,0,0
1422,2018-04-01 06:35:45,1071,7841,13.48,23745,0,0,0
1423,2018-04-01 06:35:54,4788,2045,13.65,23754,0,0,0
1424,2018-04-01 06:35:58,4418,1352,6.23,23758,0,0,0
1425,2018-04-01 06:36:05,3784,1486,79.52,23765,0,0,0
1426,2018-04-01 06:36:18,3094,8325,4.17,23778,0,0,0
1427,2018-04-01 06:36:31,1109,7844,10.7,23791,0,0,0
1428,2018-04-01 06:36:32,4757,6798,122.99,23792,0,0,0
1429,2018-04-01 06:36:39,3142,8475,42.56,23799,0,0,0
1430,2018-04-01 06:37:01,3501,2621,100.18,23821,0,0,0
1431,2018-04-01 06:37:02,655,3437,51.3,23822,0,0,0
1432,2018-04-01 06:37:26,270,5945,4.99,23846,0,0,0
1433,2018-04-01 06:37:32,2524,1857,21.64,23852,0,0,0
1434,2018-04-01 06:37:41,372,3231,48.65,23861,0,0,0
1435,2018-04-01 06:37:44,159,2270,75.4,23864,0,0,0
1436,2018-04-01 06:37:48,3817,5234,34.85,23868,0,0,0
1437,2018-04-01 06:37:48,1677,9986,150.48,23868,0,0,0
1438,2018-04-01 06:37:56,1006,1407,149.11,23876,0,0,0
1439,2018-04-01 06:38:05,856,620,82.26,23885,0,0,0
1440,2018-04-01 06:38:14,1716,6698,39.33,23894,0,0,0
1441,2018-04-01 06:38:45,1944,1365,7.95,23925,0,0,0
1442,2018-04-01 06:39:00,1876,5169,45.58,23940,0,0,0
1443,2018-04-01 06:39:12,1845,1387,8.58,23952,0,0,0
1444,2018-04-01 06:39:35,1531,1641,19.59,23975,0,0,0
1445,2018-04-01 06:39:38,1200,5582,45.92,23978,0,0,0
1446,2018-04-01 06:39:55,4563,4799,77.83,23995,0,0,0
1447,2018-04-01 06:40:04,2815,4957,49.9,24004,0,0,0
1448,2018-04-01 06:40:11,706,4532,74.24,24011,0,0,0
1449,2018-04-01 06:40:15,987,9434,68.9,24015,0,0,0
1450,2018-04-01 06:40:36,4155,6198,3.93,24036,0,0,0
1451,2018-04-01 06:40:45,990,7896,19.58,24045,0,0,0
1452,2018-04-01 06:40:54,1016,2792,71.27,24054,0,0,0
1453,2018-04-01 06:41:14,2228,3826,10.07,24074,0,0,0
1454,2018-04-01 06:41:22,1706,6911,13.38,24082,0,0,0
1455,2018-04-01 06:41:39,1833,8974,97.95,24099,0,0,0
1456,2018-04-01 06:41:57,4197,4672,28.49,24117,0,0,0
1457,2018-04-01 06:41:59,2221,7948,24.71,24119,0,0,0
1458,2018-04-01 06:42:15,3497,8961,53.84,24135,0,0,0
1459,2018-04-01 06:42:28,1043,5969,53.21,24148,0,0,0
1460,2018-04-01 06:42:38,315,7210,44.09,24158,0,0,0
1461,2018-04-01 06:42:41,898,6611,12.99,24161,0,0,0
1462,2018-04-01 06:42:44,2494,3737,9.84,24164,0,0,0
1463,2018-04-01 06:42:53,3979,7012,16.01,24173,0,0,0
1464,2018-04-01 06:43:11,20,4287,19.43,24191,0,0,0
1465,2018-04-01 06:43:13,4453,1404,26.11,24193,0,0,0
1466,2018-04-01 06:43:32,2425,366,53.65,24212,0,0,0
1467,2018-04-01 06:43:41,1437,8204,111.07,24221,0,0,0
1468,2018-04-01 06:43:44,1911,3770,57.4,24224,0,0,0
1469,2018-04-01 06:43:48,1934,4007,41.71,24228,0,0,0
1470,2018-04-01 06:43:53,3953,6600,2.96,24233,0,0,0
1472,2018-04-01 06:43:59,4303,5149,31.12,24239,0,0,0
1471,2018-04-01 06:43:59,1868,3515,63.26,24239,0,0,0
1473,2018-04-01 06:44:03,1598,8064,120.38,24243,0,0,0
1474,2018-04-01 06:44:04,873,9580,13.53,24244,0,0,0
1475,2018-04-01 06:44:22,1016,5793,54.04,24262,0,0,0
1476,2018-04-01 06:44:24,125,9458,63.89,24264,0,0,0
1477,2018-04-01 06:44:34,3248,9595,10.36,24274,0,0,0
1478,2018-04-01 06:44:44,893,7397,26.55,24284,0,0,0
1479,2018-04-01 06:44:56,4742,6845,6.98,24296,0,0,0
1480,2018-04-01 06:45:01,698,5796,40.57,24301,0,0,0
1481,2018-04-01 06:45:08,171,6282,94.29,24308,0,0,0
1482,2018-04-01 06:45:10,68,8993,29.71,24310,0,0,0
1483,2018-04-01 06:45:13,3952,1166,158.85,24313,0,0,0
1484,2018-04-01 06:45:15,3722,4088,84.76,24315,0,0,0
1485,2018-04-01 06:45:19,557,7423,68.12,24319,0,0,0
1486,2018-04-01 06:45:34,2392,7350,20.03,24334,0,0,0
1487,2018-04-01 06:45:51,308,3156,6.03,24351,0,0,0
1488,2018-04-01 06:45:54,2601,9922,56.88,24354,0,0,0
1489,2018-04-01 06:46:16,4310,5133,1.07,24376,0,0,0
1490,2018-04-01 06:46:23,1428,8190,2.01,24383,0,0,0
1491,2018-04-01 06:46:24,3468,8613,73.12,24384,0,0,0
1492,2018-04-01 06:46:40,2664,5731,23.56,24400,0,0,0
1493,2018-04-01 06:46:51,3507,2366,101.72,24411,0,0,0
1494,2018-04-01 06:46:52,386,8231,77.16,24412,0,0,0
1495,2018-04-01 06:46:52,3152,3870,6.66,24412,0,0,0
1496,2018-04-01 06:47:09,2338,7643,154.08,24429,0,0,0
1497,2018-04-01 06:47:16,1386,9434,99.42,24436,0,0,0
1498,2018-04-01 06:47:16,1596,3258,75.25,24436,0,0,0
1499,2018-04-01 06:47:51,1223,8803,37.51,24471,0,0,0
1500,2018-04-01 06:48:11,2058,2004,44.36,24491,0,0,0
1501,2018-04-01 06:48:20,359,6969,64.35,24500,0,0,0
1502,2018-04-01 06:48:28,1270,7499,51.58,24508,0,0,0
1503,2018-04-01 06:48:30,4196,443,11.79,24510,0,0,0
1504,2018-04-01 06:48:32,2549,2033,41.86,24512,0,0,0
1505,2018-04-01 06:48:54,1075,541,15.26,24534,0,0,0
1506,2018-04-01 06:48:58,4535,8443,48.13,24538,0,0,0
1507,2018-04-01 06:49:00,3858,2084,1.73,24540,0,0,0
1508,2018-04-01 06:49:05,1223,6464,47.17,24545,0,0,0
1509,2018-04-01 06:49:07,3071,744,83.36,24547,0,0,0
1510,2018-04-01 06:49:19,1116,7192,89.77,24559,0,0,0
1511,2018-04-01 06:49:21,343,4041,36.31,24561,0,0,0
1512,2018-04-01 06:49:26,1165,9044,136.48,24566,0,0,0
1513,2018-04-01 06:49:48,1348,3432,67.18,24588,0,0,0
1514,2018-04-01 06:49:52,531,8234,36.05,24592,0,0,0
1515,2018-04-01 06:50:13,2740,9239,89.17,24613,0,0,0
1516,2018-04-01 06:50:23,2760,6900,30.0,24623,0,0,0
1517,2018-04-01 06:50:26,1013,4412,6.32,24626,0,0,0
1518,2018-04-01 06:50:44,3501,4262,13.31,24644,0,0,0
1519,2018-04-01 06:50:50,23,3930,20.74,24650,0,0,0
1520,2018-04-01 06:50:52,2275,9243,7.06,24652,0,0,0
1521,2018-04-01 06:50:54,4218,8668,5.18,24654,0,0,0
1522,2018-04-01 06:50:57,2220,3323,64.88,24657,0,0,0
1523,2018-04-01 06:50:58,4642,226,28.52,24658,0,0,0
1524,2018-04-01 06:51:10,1494,401,36.64,24670,0,0,0
1525,2018-04-01 06:51:23,3474,4453,5.53,24683,0,0,0
1526,2018-04-01 06:51:29,1918,1738,68.95,24689,0,0,0
1527,2018-04-01 06:51:45,2953,8867,31.01,24705,0,0,0
1528,2018-04-01 06:51:49,3395,1297,5.92,24709,0,0,0
1529,2018-04-01 06:51:58,2340,2912,124.06,24718,0,0,0
1530,2018-04-01 06:52:02,4783,3892,79.01,24722,0,0,0
1531,2018-04-01 06:52:12,832,7665,59.84,24732,0,0,0
1532,2018-04-01 06:52:14,202,6150,43.6,24734,0,0,0
1533,2018-04-01 06:52:17,2874,5277,51.46,24737,0,0,0
1534,2018-04-01 06:52:23,2908,5132,21.81,24743,0,0,0
1535,2018-04-01 06:52:28,646,8562,41.41,24748,0,0,0
1536,2018-04-01 06:52:34,1084,6690,21.15,24754,0,0,0
1539,2018-04-01 06:52:41,2785,2872,84.86,24761,0,0,0
1537,2018-04-01 06:52:41,2108,3960,29.44,24761,0,0,0
1538,2018-04-01 06:52:41,4440,5485,57.75,24761,0,0,0
1540,2018-04-01 06:52:43,1785,1786,84.2,24763,0,0,0
1541,2018-04-01 06:52:46,4533,9001,12.75,24766,0,0,0
1542,2018-04-01 06:52:49,1589,3495,77.52,24769,0,0,0
1543,2018-04-01 06:52:51,2118,1771,34.78,24771,0,0,0
1544,2018-04-01 06:52:58,388,6251,16.7,24778,0,0,0
1545,2018-04-01 06:53:01,3471,4571,18.91,24781,0,0,0
1546,2018-04-01 06:53:19,2602,6356,19.29,24799,0,0,0
1547,2018-04-01 06:53:21,4796,7499,48.9,24801,0,0,0
1548,2018-04-01 06:53:24,3227,1424,36.06,24804,0,0,0
1549,2018-04-01 06:53:24,2262,3958,102.35,24804,0,0,0
1550,2018-04-01 06:53:29,3275,4643,61.76,24809,0,0,0
1551,2018-04-01 06:53:33,4394,1505,36.84,24813,0,0,0
1552,2018-04-01 06:53:36,4855,2661,121.71,24816,0,0,0
1553,2018-04-01 06:53:47,331,5775,125.52,24827,0,0,0
1554,2018-04-01 06:54:22,4953,4481,179.48,24862,0,0,0
1556,2018-04-01 06:54:27,3651,8415,9.4,24867,0,0,0
1555,2018-04-01 06:54:27,4447,766,19.01,24867,0,0,0
1557,2018-04-01 06:54:28,37,8038,39.03,24868,0,0,0
1558,2018-04-01 06:54:35,3863,7494,3.04,24875,0,0,0
1559,2018-04-01 06:54:36,3799,2897,58.08,24876,0,0,0
1560,2018-04-01 06:54:37,3672,4926,66.55,24877,0,0,0
1561,2018-04-01 06:54:37,2299,2744,0.79,24877,0,0,0
1562,2018-04-01 06:54:45,733,4337,113.04,24885,0,0,0
1563,2018-04-01 06:54:46,723,2700,88.61,24886,0,0,0
1564,2018-04-01 06:54:47,4877,9039,51.99,24887,0,0,0
1565,2018-04-01 06:54:56,3902,224,18.29,24896,0,0,0
1566,2018-04-01 06:54:58,3302,1081,88.82,24898,0,0,0
1567,2018-04-01 06:55:01,1062,2570,8.63,24901,0,0,0
1568,2018-04-01 06:55:04,1712,3215,123.31,24904,0,0,0
1569,2018-04-01 06:55:13,161,3316,93.85,24913,0,0,0
1570,2018-04-01 06:55:27,1988,2123,21.35,24927,0,0,0
1571,2018-04-01 06:55:28,3511,7041,22.37,24928,0,0,0
1572,2018-04-01 06:55:34,3452,3396,15.79,24934,0,0,0
1573,2018-04-01 06:55:47,2991,8684,40.07,24947,0,0,0
1574,2018-04-01 06:55:58,427,9825,35.77,24958,0,0,0
1575,2018-04-01 06:56:02,4404,7511,75.9,24962,0,0,0
1576,2018-04-01 06:56:18,4739,3168,38.53,24978,0,0,0
1577,2018-04-01 06:56:19,4317,7980,52.51,24979,0,0,0
1578,2018-04-01 06:56:30,1037,7943,4.02,24990,0,0,0
1579,2018-04-01 06:56:43,2347,7217,12.56,25003,0,0,0
1580,2018-04-01 06:56:56,1108,4445,59.86,25016,0,0,0
1581,2018-04-01 06:57:01,188,989,29.95,25021,0,0,0
1582,2018-04-01 06:57:06,1726,3711,52.89,25026,0,0,0
1583,2018-04-01 06:57:16,23,1409,40.75,25036,0,0,0
1584,2018-04-01 06:57:29,4414,9255,19.05,25049,0,0,0
1585,2018-04-01 06:57:53,2348,2221,15.59,25073,0,0,0
1586,2018-04-01 06:58:02,2562,5798,74.33,25082,0,0,0
1587,2018-04-01 06:58:09,2880,7535,11.9,25089,0,0,0
1588,2018-04-01 06:58:09,4374,5356,39.73,25089,0,0,0
1589,2018-04-01 06:58:27,2329,8927,51.69,25107,0,0,0
1590,2018-04-01 06:58:42,4423,8928,2.45,25122,0,0,0
1591,2018-04-01 06:58:51,460,5770,17.85,25131,0,0,0
1592,2018-04-01 06:59:04,2900,938,14.39,25144,0,0,0
1593,2018-04-01 06:59:12,1231,1219,93.64,25152,0,0,0
1594,2018-04-01 06:59:14,4555,5629,9.7,25154,0,0,0
1595,2018-04-01 06:59:28,775,6778,36.93,25168,0,0,0
1596,2018-04-01 07:00:07,1619,5057,100.74,25207,0,0,0
1597,2018-04-01 07:00:09,401,4456,70.03,25209,0,0,0
1598,2018-04-01 07:00:13,669,4385,24.89,25213,0,0,0
1599,2018-04-01 07:00:14,2170,2226,84.05,25214,0,0,0
1600,2018-04-01 07:00:21,2868,6904,53.34,25221,0,0,0
1601,2018-04-01 07:00:28,3620,8093,23.29,25228,0,0,0
1602,2018-04-01 07:00:42,768,5307,127.19,25242,0,0,0
1603,2018-04-01 07:00:47,2077,6122,8.99,25247,0,0,0
1604,2018-04-01 07:00:47,3016,5726,32.29,25247,0,0,0
1605,2018-04-01 07:00:55,160,8036,125.62,25255,0,0,0
1606,2018-04-01 07:00:56,4706,5882,4.31,25256,0,0,0
1607,2018-04-01 07:01:05,1719,261,41.86,25265,0,0,0
1608,2018-04-01 07:01:13,411,2794,46.1,25273,0,0,0
1609,2018-04-01 07:01:15,4520,2849,29.1,25275,0,0,0
1610,2018-04-01 07:01:29,3404,8679,48.14,25289,0,0,0
1611,2018-04-01 07:01:31,4574,3214,18.99,25291,0,0,0
1612,2018-04-01 07:01:37,1561,5297,71.13,25297,0,0,0
1613,2018-04-01 07:01:43,4911,8359,66.5,25303,0,0,0
1614,2018-04-01 07:01:45,3063,2996,73.34,25305,0,0,0
1615,2018-04-01 07:01:45,2867,3572,38.6,25305,0,0,0
1616,2018-04-01 07:02:01,2564,1409,18.4,25321,0,0,0
1617,2018-04-01 07:02:01,948,7546,4.7,25321,0,0,0
1618,2018-04-01 07:02:14,114,8136,99.73,25334,0,0,0
1619,2018-04-01 07:02:17,2020,2111,2.77,25337,0,0,0
1620,2018-04-01 07:02:29,1089,6005,77.63,25349,0,0,0
1621,2018-04-01 07:02:41,1021,5546,76.24,25361,0,0,0
1622,2018-04-01 07:02:43,705,6080,36.26,25363,0,0,0
1623,2018-04-01 07:02:43,53,6658,5.67,25363,0,0,0
1624,2018-04-01 07:03:14,3919,9897,25.99,25394,0,0,0
1625,2018-04-01 07:03:51,1189,7040,17.29,25431,0,0,0
1626,2018-04-01 07:03:59,3386,1611,54.98,25439,0,0,0
1627,2018-04-01 07:04:02,3800,6392,37.0,25442,0,0,0
1628,2018-04-01 07:04:07,4736,2108,51.78,25447,0,0,0
1629,2018-04-01 07:04:10,1470,9056,4.77,25450,0,0,0
1630,2018-04-01 07:04:24,2873,841,82.68,25464,0,0,0
1631,2018-04-01 07:04:25,978,8911,40.03,25465,0,0,0
1632,2018-04-01 07:04:38,2164,232,34.53,25478,0,0,0
1633,2018-04-01 07:04:39,4683,3048,14.79,25479,0,0,0
1634,2018-04-01 07:04:40,781,4147,52.16,25480,0,0,0
1635,2018-04-01 07:04:48,4578,2295,144.28,25488,0,0,0
1636,2018-04-01 07:04:58,3465,7380,64.01,25498,0,0,0
1637,2018-04-01 07:05:10,672,3686,40.65,25510,0,0,0
1638,2018-04-01 07:05:12,2079,2650,87.19,25512,0,0,0
1639,2018-04-01 07:05:13,1515,6066,12.76,25513,0,0,0
1640,2018-04-01 07:05:36,1837,1207,47.39,25536,0,0,0
1641,2018-04-01 07:05:40,2126,8765,14.33,25540,0,0,0
1642,2018-04-01 07:05:55,4434,5860,85.09,25555,0,0,0
1643,2018-04-01 07:06:09,2985,6120,46.6,25569,0,0,0
1644,2018-04-01 07:06:27,1249,3456,32.15,25587,0,0,0
1645,2018-04-01 07:06:33,4613,9761,48.32,25593,0,0,0
1646,2018-04-01 07:06:34,4609,1261,35.77,25594,0,0,0
1647,2018-04-01 07:06:43,4475,3450,18.87,25603,0,0,0
1648,2018-04-01 07:06:45,2796,6042,103.56,25605,0,0,0
1649,2018-04-01 07:06:48,379,8520,52.76,25608,0,0,0
1650,2018-04-01 07:06:49,4905,784,54.53,25609,0,0,0
1651,2018-04-01 07:06:55,4568,3246,45.66,25615,0,0,0
1652,2018-04-01 07:06:56,547,3227,72.28,25616,0,0,0
1653,2018-04-01 07:07:08,1735,7159,152.97,25628,0,0,0
1654,2018-04-01 07:07:14,2403,2184,50.04,25634,0,0,0
1655,2018-04-01 07:07:26,2202,1051,53.35,25646,0,0,0
1656,2018-04-01 07:07:27,2707,8910,31.69,25647,0,0,0
1657,2018-04-01 07:07:33,1204,3367,55.0,25653,0,0,0
1658,2018-04-01 07:07:35,1076,2999,11.77,25655,0,0,0
1659,2018-04-01 07:07:44,509,8990,170.27,25664,0,0,0
1660,2018-04-01 07:07:46,2097,765,77.2,25666,0,0,0
1661,2018-04-01 07:07:47,3127,6204,8.34,25667,0,0,0
1662,2018-04-01 07:07:49,4899,6875,62.48,25669,0,0,0
1663,2018-04-01 07:07:53,4462,3001,42.7,25673,0,0,0
1664,2018-04-01 07:07:57,4086,4712,10.7,25677,0,0,0
1666,2018-04-01 07:08:07,921,6592,19.82,25687,0,0,0
1665,2018-04-01 07:08:07,4437,8865,38.84,25687,0,0,0
1667,2018-04-01 07:08:18,4210,3705,59.79,25698,0,0,0
1668,2018-04-01 07:08:18,1319,3771,97.08,25698,0,0,0
1669,2018-04-01 07:08:35,4355,728,41.0,25715,0,0,0
1670,2018-04-01 07:08:48,1432,8238,133.19,25728,0,0,0
1671,2018-04-01 07:08:50,676,183,29.05,25730,0,0,0
1672,2018-04-01 07:08:54,1405,2151,6.78,25734,0,0,0
1673,2018-04-01 07:09:10,4195,97,15.14,25750,0,0,0
1674,2018-04-01 07:09:20,2129,2043,34.77,25760,0,0,0
1675,2018-04-01 07:09:27,284,682,39.69,25767,0,0,0
1676,2018-04-01 07:09:33,4169,4088,17.63,25773,0,0,0
1677,2018-04-01 07:09:39,544,4078,53.39,25779,0,0,0
1678,2018-04-01 07:09:41,4116,338,94.84,25781,0,0,0
1679,2018-04-01 07:09:44,888,1052,42.62,25784,0,0,0
1680,2018-04-01 07:09:47,1486,8999,40.4,25787,0,0,0
1681,2018-04-01 07:09:50,4282,1358,22.74,25790,0,0,0
1682,2018-04-01 07:09:52,679,8340,18.17,25792,0,0,0
1683,2018-04-01 07:10:12,4177,1337,45.86,25812,0,0,0
1684,2018-04-01 07:10:14,1470,2454,11.91,25814,0,0,0
1685,2018-04-01 07:10:34,4985,2968,73.53,25834,0,0,0
1686,2018-04-01 07:10:37,2805,2297,110.4,25837,0,0,0
1687,2018-04-01 07:10:38,4011,1747,13.79,25838,0,0,0
1688,2018-04-01 07:10:42,717,9875,19.0,25842,0,0,0
1689,2018-04-01 07:10:46,1649,8005,0.82,25846,0,0,0
1690,2018-04-01 07:11:06,1318,4822,107.22,25866,0,0,0
1691,2018-04-01 07:11:25,4032,8839,62.91,25885,0,0,0
1692,2018-04-01 07:11:33,3905,6650,21.38,25893,0,0,0
1693,2018-04-01 07:11:43,4239,9555,75.31,25903,0,0,0
1694,2018-04-01 07:11:45,4298,4396,21.1,25905,0,0,0
1695,2018-04-01 07:11:52,3836,6531,73.41,25912,0,0,0
1696,2018-04-01 07:11:55,2917,1831,2.47,25915,0,0,0
1697,2018-04-01 07:12:07,2843,6862,22.75,25927,0,0,0
1698,2018-04-01 07:12:31,4933,6089,75.73,25951,0,0,0
1699,2018-04-01 07:12:40,241,4917,29.88,25960,0,0,0
1700,2018-04-01 07:12:43,4645,2058,177.81,25963,0,0,0
1701,2018-04-01 07:12:44,2008,9170,40.28,25964,0,0,0
1702,2018-04-01 07:12:52,37,7754,28.51,25972,0,0,0
1703,2018-04-01 07:12:55,1932,230,11.82,25975,0,0,0
1704,2018-04-01 07:12:57,1535,6166,72.02,25977,0,0,0
1705,2018-04-01 07:13:06,4834,2434,81.93,25986,0,0,0
1706,2018-04-01 07:13:06,3953,2314,0.38,25986,0,0,0
1707,2018-04-01 07:13:10,2822,430,150.97,25990,0,0,0
1708,2018-04-01 07:13:22,3445,566,103.31,26002,0,0,0
1709,2018-04-01 07:13:25,3334,7222,54.75,26005,0,0,0
1710,2018-04-01 07:13:53,1470,7847,8.2,26033,0,0,0
1711,2018-04-01 07:14:01,2481,9039,43.09,26041,0,0,0
1713,2018-04-01 07:14:19,1986,2957,24.64,26059,0,0,0
1712,2018-04-01 07:14:19,3791,3898,86.77,26059,0,0,0
1714,2018-04-01 07:14:25,933,298,95.62,26065,0,0,0
1715,2018-04-01 07:14:26,2824,7109,91.81,26066,0,0,0
1716,2018-04-01 07:14:30,1574,2584,38.74,26070,0,0,0
1717,2018-04-01 07:14:30,1437,3617,69.83,26070,0,0,0
1718,2018-04-01 07:14:31,3128,2420,47.33,26071,0,0,0
1719,2018-04-01 07:14:35,131,903,60.98,26075,0,0,0
1720,2018-04-01 07:14:36,389,6534,96.55,26076,0,0,0
1722,2018-04-01 07:14:38,3191,4760,27.9,26078,0,0,0
1721,2018-04-01 07:14:38,1401,6318,85.64,26078,0,0,0
1723,2018-04-01 07:14:48,2361,893,0.43,26088,0,0,0
1724,2018-04-01 07:14:51,3807,2543,35.82,26091,0,0,0
1725,2018-04-01 07:15:07,2333,7348,8.07,26107,0,0,0
1726,2018-04-01 07:15:09,1837,9,39.14,26109,0,0,0
1727,2018-04-01 07:15:24,3892,4328,49.07,26124,0,0,0
1728,2018-04-01 07:15:33,4375,5670,100.43,26133,0,0,0
1729,2018-04-01 07:15:40,4113,6258,31.42,26140,0,0,0
1730,2018-04-01 07:15:41,1410,4536,115.14,26141,0,0,0
1731,2018-04-01 07:15:45,3484,3180,154.3,26145,0,0,0
1732,2018-04-01 07:15:46,1710,1361,3.05,26146,0,0,0
1733,2018-04-01 07:15:52,4462,2030,10.53,26152,0,0,0
1734,2018-04-01 07:15:58,3737,6956,77.51,26158,0,0,0
1735,2018-04-01 07:16:10,4701,2571,121.55,26170,0,0,0
1736,2018-04-01 07:16:20,4100,4045,52.88,26180,0,0,0
1737,2018-04-01 07:16:21,515,1643,27.07,26181,0,0,0
1738,2018-04-01 07:16:31,2858,9276,31.38,26191,0,0,0
1739,2018-04-01 07:16:33,2666,3703,8.47,26193,0,0,0
1740,2018-04-01 07:16:42,4574,3214,30.36,26202,0,0,0
1741,2018-04-01 07:16:43,1821,8302,82.42,26203,0,0,0
1742,2018-04-01 07:16:44,2015,1550,30.51,26204,0,0,0
1743,2018-04-01 07:16:45,968,9588,150.4,26205,0,0,0
1744,2018-04-01 07:16:46,4255,4132,92.04,26206,0,0,0
1745,2018-04-01 07:16:51,3898,5647,1.35,26211,0,0,0
1746,2018-04-01 07:17:20,3103,6437,21.47,26240,0,0,0
1747,2018-04-01 07:17:24,3297,1519,10.53,26244,0,0,0
1748,2018-04-01 07:17:25,1895,3924,59.85,26245,0,0,0
1749,2018-04-01 07:17:31,2356,6568,60.57,26251,0,0,0
1750,2018-04-01 07:17:36,4029,9425,76.27,26256,0,0,0
1751,2018-04-01 07:17:38,2141,9688,87.65,26258,0,0,0
1752,2018-04-01 07:17:48,2564,6970,23.58,26268,0,0,0
1753,2018-04-01 07:17:55,4364,2342,89.04,26275,0,0,0
1754,2018-04-01 07:18:13,3302,669,103.71,26293,0,0,0
1755,2018-04-01 07:18:21,4712,1219,2.29,26301,0,0,0
1756,2018-04-01 07:18:25,2259,1200,21.4,26305,0,0,0
1757,2018-04-01 07:18:59,1247,985,42.59,26339,0,0,0
1758,2018-04-01 07:19:05,0,6076,123.59,26345,0,0,0
1759,2018-04-01 07:19:07,1310,3110,1.44,26347,0,0,0
1760,2018-04-01 07:19:12,2325,8041,8.42,26352,0,0,0
1761,2018-04-01 07:19:22,407,8407,30.73,26362,0,0,0
1762,2018-04-01 07:19:31,3004,9222,73.49,26371,0,0,0
1763,2018-04-01 07:19:40,1894,3969,23.43,26380,0,0,0
1764,2018-04-01 07:19:42,960,4660,119.79,26382,0,0,0
1765,2018-04-01 07:19:49,3690,7787,139.89,26389,0,0,0
1766,2018-04-01 07:19:58,69,1279,103.2,26398,0,0,0
1767,2018-04-01 07:20:05,2546,872,55.31,26405,0,0,0
1768,2018-04-01 07:20:08,1944,8099,9.78,26408,0,0,0
1769,2018-04-01 07:20:24,2936,4130,36.3,26424,0,0,0
1770,2018-04-01 07:20:40,1666,9910,15.05,26440,0,0,0
1771,2018-04-01 07:20:45,3763,7053,54.01,26445,0,0,0
1772,2018-04-01 07:20:48,2209,7349,5.44,26448,0,0,0
1773,2018-04-01 07:20:55,705,6292,21.04,26455,0,0,0
1774,2018-04-01 07:21:00,3450,9847,34.18,26460,0,0,0
1775,2018-04-01 07:21:11,1016,6035,61.29,26471,0,0,0
1776,2018-04-01 07:21:13,939,1863,152.28,26473,0,0,0
1777,2018-04-01 07:21:21,4121,2407,8.34,26481,0,0,0
1778,2018-04-01 07:21:23,2694,2095,40.84,26483,0,0,0
1779,2018-04-01 07:21:26,830,5900,61.51,26486,0,0,0
1780,2018-04-01 07:21:40,4671,7290,79.54,26500,0,0,0
1781,2018-04-01 07:22:04,811,1967,31.17,26524,0,0,0
1782,2018-04-01 07:22:04,3275,8692,14.46,26524,0,0,0
1783,2018-04-01 07:22:06,65,5580,4.78,26526,0,0,0
